ID,SMILES,IC50,pIC50,bioactivity,Target.ChEMBL.ID,Target.Name,Document.ChEMBL.ID,Assay.Description,Document.Journal,Document.Year,MW,LogP,nHA,nHD,TPSA,nHET,nRot,Aro
CHEMBL61137,CC(=O)SCCC(=O)N1Cc2ccccc2C1C(=O)O,22000,4.66,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,293.342,0.2444,5,1,99.98,6,5,1
CHEMBL61566,CCCN1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,6,8.22,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,393.506,-0.1559,7,2,128.75,8,8,1
CHEMBL61811,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCc2ccccc2C1C(=O)O,5.8,8.24,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,410.468,0.3738,7,3,106.94,7,8,2
CHEMBL61916,CC(CS)C(=O)N1CCc2ccccc2C1C(=O)O,58000,4.24,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,279.359,1.5985,4,1,96.41,5,3,1
CHEMBL62203,CC(CS)C(=O)N1Cc2ccccc2C1C(=O)O,14000,4.85,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,265.332,0.873,4,1,96.41,5,3,1
CHEMBL62417,CCCN1C(=O)CC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,10,8,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,407.49,-0.7221,8,2,145.82,9,8,1
CHEMBL62678,C[C@@H](CCC(=O)O)C(=O)N1CCCC1C(=O)O,4900,5.31,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126739,Inhibition of Angiotensin I converting enzyme,J. Med. Chem.,1993,243.258,0.0657,6,2,94.91,6,5,0
CHEMBL62955,CC(NP(=O)(O)CCc1ccccc1)C(=O)N1CCCC1C(=O)O,25.12,7.6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1130169,Inhibition of angiotensin I converting enzyme in silico,J. Med. Chem.,1997,354.342,-0.5329,7,3,116.75,8,6,1
CHEMBL63001,CN1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,16,7.8,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,365.453,-1.0166,7,2,128.75,8,6,1
CHEMBL65423,C[C@H](NCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,2398.83,5.62,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,244.246,-3.1143,7,3,106.94,7,5,0
CHEMBL65545,O=C(N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,8,8.1,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,391.49,-0.395,7,2,128.75,8,5,1
CHEMBL66254,O=C(N[C@H]1CCCN2CC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,12,7.92,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,377.464,-0.737,7,2,128.75,8,5,1
CHEMBL66481,O=C(N[C@H]1CCC(=O)N2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,7,8.15,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,405.474,-0.9612,8,2,145.82,9,5,1
CHEMBL76577,C[C@@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,10964.78,4.96,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,217.288,0.366,4,1,96.41,5,3,0
CHEMBL77446,O=C(O)C(CCc1ccccc1)N[C@H]1CCN2CCC[C@@H](C(=O)O)N2C1=O,56.23,7.25,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,375.424,-2.5803,8,3,110.18,8,7,1
CHEMBL77556,C[C@@H](NC(=O)C(S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,50.12,7.3,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,350.438,0.9846,6,2,125.51,7,6,1
CHEMBL77677,O=C(O)CNC(=O)CCS,2818.38,5.55,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,163.196,-0.8282,4,2,105.2,5,4,0
CHEMBL78001,CCCCC(CC(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,12400,4.91,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1133694,Inhibitory activity against angiotensin I converting enzyme (ACE),J. Med. Chem.,2000,335.423,2.7863,5,2,91.85,6,7,2
CHEMBL78074,CN(CC(=O)O)C(=O)CCS,3019.95,5.52,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,177.223,-0.5617,4,1,96.41,5,4,0
CHEMBL78340,CC(C)CCC(N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,2.57,8.59,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,314.38,-1.1735,7,3,106.94,7,8,0
CHEMBL78341,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,39.81,7.4,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,424.495,0.41,7,3,106.94,7,10,2
CHEMBL78346,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N1CC2CCCCC2[C@H]1C(=O)O,2.188,8.66,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,402.489,0.0707,7,3,106.94,7,8,1
CHEMBL78353,O=C(N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O)C1CCCN1C(=O)OCc1ccccc1,15.14,7.82,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,529.588,1.5017,11,3,153.55,11,10,1
CHEMBL78385,COP(=O)(O)C(CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,436.52,6.36,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,398.394,-2.2918,8,3,125.98,9,9,1
CHEMBL78435,O=C(O)[C@@H]1CCCN1C(=O)C1CCC1S,48.98,7.31,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,229.299,0.4091,4,1,96.41,5,2,0
CHEMBL78440,C[C@H](NC(=O)CCS)C(=O)O,851.14,6.07,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,177.223,-0.4689,4,2,105.2,5,4,0
CHEMBL78443,C[C@H](NP(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)O,776.25,6.11,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,266.189,-4.1357,8,4,136.98,9,3,0
CHEMBL78629,O=C(NC(Cc1ccccc1)C(=O)N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O)OCc1ccccc1,0.2512,9.6,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,573.6,2.3802,11,4,162.34,11,13,3
CHEMBL78726,C[C@H](NC(CCc1ccc(O)cc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,2.818,8.55,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,364.397,-1.2044,8,4,127.17,8,8,1
CHEMBL78731,C[C@H](NC(CCC(=O)Nc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,5.248,8.28,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,391.423,-1.4601,9,4,136.04,9,9,1
CHEMBL78780,C[C@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,4900,5.31,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1135683,Inhibition of Angiotensin I converting enzyme (ACE) in Bothrops jararaca venom,J. Med. Chem.,2002,243.258,0.0657,6,2,94.91,6,5,0
CHEMBL78805,C[C@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,10232.93,4.99,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,229.231,-0.3887,6,2,94.91,6,4,0
CHEMBL78812,CC(C)[C@H](NC(=O)CCS)C(=O)O,1584.89,5.8,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,205.277,0.2038,4,2,105.2,5,5,0
CHEMBL78903,C[C@@]1(CCS)C(=O)N2CC=C[C@@H](C(=O)O)N2C1=O,100,7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,270.308,-1.872,6,1,116.72,7,3,0
CHEMBL78953,C[C@@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,52480.75,4.28,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,236.27,-2.1062,5,3,92.42,5,5,1
CHEMBL78996,CC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,389.05,6.41,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,449.458,-0.0997,11,4,162.34,11,11,1
CHEMBL79016,C[C@H](NC(=O)CCS)C(=O)N1CCC[C@H]1C(=O)O,2570.4,5.59,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,274.34,-0.4093,6,2,125.51,7,5,0
CHEMBL79131,C[C@H](NP(=O)(O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,40.74,7.39,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,356.314,-1.2779,8,3,125.98,9,6,1
CHEMBL79189,C[C@H](CS)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,19.95,7.7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,279.359,1.0889,4,1,96.41,5,3,1
CHEMBL79190,O=C(O)[C@@H]1CCCN2C(=O)C[C@@H](CS)C(=O)N12,70.79,7.15,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,258.297,-2.0405,6,1,116.72,7,2,0
CHEMBL79212,C[C@H](NC(CCN)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,323.59,6.49,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,287.315,-5.3519,8,4,132.96,8,7,0
CHEMBL80055,Cc1ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)C(=O)O)cc1C,460,6.34,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127600,Tested in vitro for its inhibitory activity against neutral endopeptidase (NEP),J. Med. Chem.,1994,417.592,3.5125,4,2,130.5,6,10,2
CHEMBL80147,C[C@H](NCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,5754.4,5.24,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,304.389,0.0583,5,2,69.64,5,7,1
CHEMBL80193,C[C@H](NC(CCc1ccccc1)C(N)=O)C(=O)N1CCC[C@H]1C(=O)O,25703.96,4.59,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,347.413,-1.2565,7,3,112.73,7,8,1
CHEMBL80240,Cc1ccc(N(CC(=O)O)C(=O)C(C)N)cc1,2570.4,5.59,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,236.27,-1.6054,5,2,83.63,5,4,1
CHEMBL80242,O=C(O)C[C@H](NC(=O)CS)C(=O)O,77624.71,4.11,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,207.205,-1.7452,6,3,142.5,7,5,0
CHEMBL80384,O=C(CS)N[C@@H](CS)C(=O)O,19054.61,4.72,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,195.262,-0.9905,4,2,144,6,4,0
CHEMBL80503,O=C(N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O)C1CCCN1C(=O)OCc1ccccc1,2511.89,5.6,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,475.496,0.5169,11,3,153.55,11,10,1
CHEMBL80548,NCC(=O)N1CCC[C@H]1C(=O)O,446683.59,3.35,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,172.183,-3.2908,5,2,83.63,5,2,0
CHEMBL80646,C[C@H](NC(CCc1ccccc1)P(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)O,51.29,7.29,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,384.368,-3.7315,8,4,136.98,9,8,1
CHEMBL80657,CN(C(=O)CCS)[C@@H](Cc1ccccc1)C(=O)O,30902.95,4.51,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,267.348,1.2395,4,1,96.41,5,6,1
CHEMBL80665,C[C@H](NC(CCC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.2291,9.64,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,517.315,-1.023,9,4,136.04,10,9,1
CHEMBL80667,O=C(CCS)OC(Cc1ccccc1)C(=O)O,707.95,6.15,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,254.305,1.4472,4,1,102.4,5,7,1
CHEMBL80729,O=C(O)CCC(=O)CCS,2398.83,5.62,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,162.208,0.3983,3,1,93.17,4,5,0
CHEMBL80779,C[C@H](NC(CCc1cccc2ccccc12)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1.096,8.96,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,398.457,0.3357,7,3,106.94,7,8,2
CHEMBL80906,O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21,10,8,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1130169,Inhibition of angiotensin I converting enzyme in silico,J. Med. Chem.,1997,396.442,0.0373,7,3,106.94,7,8,2
CHEMBL80939,O=C(O)[C@@H]1C=CCn2c(=O)n(CS)c(=O)n21,707.95,6.15,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,243.242,-1.898,7,1,119.96,8,2,0
CHEMBL80981,CC(C)(S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,38018.94,4.42,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,306.385,1.3501,5,3,120.99,6,5,2
CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,1.7,8.77,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1133572,Inhibitory activity against angiotensin I converting enzyme (ACE),J. Med. Chem.,2000,424.495,0.8715,7,2,95.94,7,10,2
CHEMBL8486,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,52480.75,4.28,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1128468,Biological activity was measured against Angiotensin I converting enzyme,J. Med. Chem.,1995,264.324,-1.4335,5,3,92.42,5,6,1
CHEMBL85175,O=C(O)CN1CCCCC(NC(CCc2ccccc2)C(=O)O)C1=O,700,6.16,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123398,Inhibitory concentration (isomer A) against Angiotensin I converting enzyme,J. Med. Chem.,1986,348.398,-1.0007,7,3,106.94,7,8,1
CHEMBL858,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,14000,4.85,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4138292,Inhibition of ACE (unknown origin) using hippuryl-L-histidyl-L-leucine as substrate preincubated with substrate for 30 mins followed by enzyme addition measured after 30 mins by LC/MS analysis,J Nat Prod,2018,292.243,-6.1434,10,4,155.68,10,11,0
CHEMBL86518,O=C(O)CN1CCCCCC(NC(CCc2ccccc2)C(=O)O)C1=O,4.8,8.32,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123398,Inhibitory concentration (isomer B) against Angiotensin I converting enzyme,J. Med. Chem.,1986,362.424,-0.3214,7,3,106.94,7,8,1
CHEMBL86891,O=C(O)CN1CCC(NC(CCc2ccccc2)C(=O)O)C1=O,19000,4.72,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123398,Inhibitory concentration (isomer B) against Angiotensin I converting enzyme,J. Med. Chem.,1986,320.344,-1.6847,7,3,106.94,7,8,1
CHEMBL86915,O=C(O)CN1CCCCCCC(NC(CCc2ccccc2)C(=O)O)C1=O,1300,5.89,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123398,Inhibitory concentration (isomer A) against Angiotensin I converting enzyme,J. Med. Chem.,1986,376.451,0.133,7,3,106.94,7,8,1
CHEMBL88328,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@H](NC(=O)C(CS)Cc2ccccc2)C[C@H]1C(=O)O,253,6.6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152063,In vitro inhibition against angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,541.667,0.347,9,4,174.84,10,13,2
CHEMBL89547,C[C@H](CS)C(=O)N1C[C@@H](NC(=O)C(CS)Cc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)O,696,6.16,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152063,In vitro inhibition against angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,486.655,3.2309,6,2,164.31,8,9,2
CHEMBL89563,CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,25,7.6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,434.427,-2.7023,8,5,145.77,9,10,2
CHEMBL90069,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,21877.62,4.66,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1128468,Biological activity was measured against Angiotensin I converting enzyme,J. Med. Chem.,1995,280.323,-1.7792,6,4,112.65,6,6,1
CHEMBL90545,CC[C@@H](C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,50,7.3,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,448.454,-2.2479,8,5,145.77,9,11,2
CHEMBL91090,CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,3700,5.43,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127412,Inhibition against ACE.,J. Med. Chem.,1994,294.35,-1.3248,6,4,112.65,6,7,1
CHEMBL91160,NC(N)=NCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,15848.93,4.8,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1128468,Biological activity was measured against Angiotensin I converting enzyme,J. Med. Chem.,1995,360.417,-3.1458,9,6,172.61,9,9,2
CHEMBL91218,C[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,660,6.18,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,406.374,-3.375,8,5,145.77,9,9,2
CHEMBL91399,Cc1ccccc1C[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,498,6.3,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,496.498,-1.5892,8,5,145.77,9,11,3
CHEMBL91623,C[C@H](CS)C(=O)N1C[C@H](NC(=O)C(CS)Cc2ccccc2)C[C@H]1C(=O)O,18,7.75,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152063,In vitro inhibition against angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,410.557,1.5717,6,2,164.31,8,8,1
CHEMBL91777,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1700,5.77,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127412,Inhibition against ACE.,J. Med. Chem.,1994,303.361,-1.3941,6,4,108.21,6,6,2
CHEMBL91792,C[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,10000,5,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1128468,Biological activity was measured against Angiotensin I converting enzyme,J. Med. Chem.,1995,275.307,-2.0668,6,4,108.21,6,5,2
CHEMBL92126,C[C@H](N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)P(=O)(O)O,44,7.36,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,496.498,-1.7014,8,5,145.77,9,11,3
CHEMBL92326,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccc2ccccc2c1)NCP(=O)(O)O,53,7.28,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,532.531,-0.7387,8,5,145.77,9,11,4
CHEMBL92632,CC(C)[C@H](N[C@@H](C)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,23,7.64,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,412.484,0.4022,7,4,115.73,7,10,2
CHEMBL92949,CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,240,6.62,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,397.367,-4.3221,9,6,161.56,10,9,2
CHEMBL93167,CC(C)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(C2CCCCC2)cc1)C(=O)O,122,6.91,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,440.475,-2.2247,8,5,145.77,9,10,1
